invoice_id,subscription_id,invoice_date,amount_due,amount_paid,payment_status,discount_pct
INV0022416,SUB002057,2025-10-11,199.0,199.0,Paid,0.0
INV0022417,SUB002057,2025-11-11,199.0,199.0,Paid,0.0
INV0022418,SUB002057,2025-12-11,199.0,199.0,Paid,0.0
INV0022419,SUB002058,2025-08-19,199.0,199.0,Paid,0.0
INV0022420,SUB002058,2025-09-19,199.0,199.0,Paid,0.0
INV0022421,SUB002058,2025-10-19,199.0,199.0,Paid,0.0
INV0022422,SUB002058,2025-11-19,199.0,199.0,Paid,0.0
INV0022423,SUB002058,2025-12-19,199.0,199.0,Paid,0.0
INV0022424,SUB002059,2024-02-01,189.05,189.05,Paid,5.0
INV0022425,SUB002059,2024-03-01,189.05,189.05,Paid,5.0
INV0022426,SUB002059,2024-04-01,189.05,189.05,Paid,5.0
INV0022427,SUB002059,2024-05-01,189.05,189.05,Paid,5.0
INV0022428,SUB002059,2024-06-01,189.05,189.05,Paid,5.0
INV0022429,SUB002059,2024-07-01,189.05,189.05,Paid,5.0
INV0022430,SUB002059,2024-08-01,189.05,189.05,Paid,5.0
INV0022431,SUB002059,2024-09-01,189.05,189.05,Paid,5.0
INV0022432,SUB002059,2024-10-01,189.05,189.05,Paid,5.0
INV0022433,SUB002059,2024-11-01,189.05,189.05,Paid,5.0
INV0022434,SUB002059,2024-12-01,189.05,189.05,Paid,5.0
INV0022435,SUB002059,2025-01-01,189.05,189.05,Paid,5.0
INV0022436,SUB002059,2025-02-01,189.05,189.05,Paid,5.0
INV0022437,SUB002059,2025-03-01,189.05,189.05,Paid,5.0
INV0022438,SUB002059,2025-04-01,189.05,189.05,Paid,5.0
INV0022439,SUB002059,2025-05-01,189.05,189.05,Paid,5.0
INV0022440,SUB002059,2025-06-01,189.05,189.05,Paid,5.0
INV0022441,SUB002059,2025-07-01,189.05,189.05,Paid,5.0
INV0022442,SUB002059,2025-08-01,189.05,189.05,Paid,5.0
INV0022443,SUB002059,2025-09-01,189.05,189.05,Paid,5.0
INV0022444,SUB002059,2025-10-01,189.05,189.05,Paid,5.0
INV0022445,SUB002059,2025-11-01,189.05,0.0,Failed,5.0
INV0022446,SUB002059,2025-12-01,189.05,189.05,Paid,5.0
INV0022447,SUB002060,2024-09-01,854.05,854.05,Paid,5.0
INV0022448,SUB002060,2024-10-01,854.05,854.05,Paid,5.0
INV0022449,SUB002060,2024-11-01,854.05,854.05,Paid,5.0
INV0022450,SUB002060,2024-12-01,854.05,854.05,Paid,5.0
INV0022451,SUB002060,2025-01-01,854.05,854.05,Paid,5.0
INV0022452,SUB002060,2025-02-01,854.05,854.05,Paid,5.0
INV0022453,SUB002060,2025-03-01,854.05,854.05,Paid,5.0
INV0022454,SUB002060,2025-04-01,854.05,854.05,Paid,5.0
INV0022455,SUB002060,2025-05-01,854.05,854.05,Paid,5.0
INV0022456,SUB002060,2025-06-01,854.05,854.05,Paid,5.0
INV0022457,SUB002060,2025-07-01,854.05,854.05,Paid,5.0
INV0022458,SUB002060,2025-08-01,854.05,854.05,Paid,5.0
INV0022459,SUB002060,2025-09-01,854.05,854.05,Paid,5.0
INV0022460,SUB002060,2025-10-01,854.05,854.05,Paid,5.0
INV0022461,SUB002060,2025-11-01,854.05,0.0,Failed,5.0
INV0022462,SUB002060,2025-12-01,854.05,854.05,Paid,5.0
INV0022463,SUB002061,2023-01-13,159.2,159.2,Paid,20.0
INV0022464,SUB002061,2023-02-13,159.2,159.2,Paid,20.0
INV0022465,SUB002061,2023-03-13,159.2,159.2,Paid,20.0
INV0022466,SUB002061,2023-04-13,159.2,159.2,Paid,20.0
INV0022467,SUB002061,2023-05-13,159.2,0.0,Failed,20.0
INV0022468,SUB002061,2023-06-13,159.2,159.2,Paid,20.0
INV0022469,SUB002061,2023-07-13,159.2,159.2,Paid,20.0
INV0022470,SUB002061,2023-08-13,159.2,159.2,Paid,20.0
INV0022471,SUB002061,2023-09-13,159.2,159.2,Paid,20.0
INV0022472,SUB002061,2023-10-13,159.2,159.2,Paid,20.0
INV0022473,SUB002061,2023-11-13,159.2,159.2,Paid,20.0
INV0022474,SUB002061,2023-12-13,159.2,159.2,Paid,20.0
INV0022475,SUB002061,2024-01-13,159.2,159.2,Paid,20.0
INV0022476,SUB002061,2024-02-13,159.2,159.2,Paid,20.0
INV0022477,SUB002061,2024-03-13,159.2,159.2,Paid,20.0
INV0022478,SUB002061,2024-04-13,159.2,159.2,Paid,20.0
INV0022479,SUB002061,2024-05-13,159.2,159.2,Paid,20.0
INV0022480,SUB002061,2024-06-13,159.2,159.2,Paid,20.0
INV0022481,SUB002061,2024-07-13,159.2,159.2,Paid,20.0
INV0022482,SUB002061,2024-08-13,159.2,159.2,Paid,20.0
INV0022483,SUB002061,2024-09-13,159.2,159.2,Paid,20.0
INV0022484,SUB002061,2024-10-13,159.2,159.2,Paid,20.0
INV0022485,SUB002061,2024-11-13,159.2,159.2,Paid,20.0
INV0022486,SUB002061,2024-12-13,159.2,159.2,Paid,20.0
INV0022487,SUB002061,2025-01-13,159.2,159.2,Paid,20.0
INV0022488,SUB002061,2025-02-13,159.2,159.2,Paid,20.0
INV0022489,SUB002061,2025-03-13,159.2,159.2,Paid,20.0
INV0022490,SUB002061,2025-04-13,159.2,159.2,Paid,20.0
INV0022491,SUB002061,2025-05-13,159.2,159.2,Paid,20.0
INV0022492,SUB002061,2025-06-13,159.2,159.2,Paid,20.0
INV0022493,SUB002061,2025-07-13,159.2,159.2,Paid,20.0
INV0022494,SUB002061,2025-08-13,159.2,159.2,Paid,20.0
INV0022495,SUB002061,2025-09-13,159.2,159.2,Paid,20.0
INV0022496,SUB002061,2025-10-13,159.2,159.2,Paid,20.0
INV0022497,SUB002061,2025-11-13,159.2,159.2,Paid,20.0
INV0022498,SUB002061,2025-12-13,159.2,159.2,Paid,20.0
INV0022499,SUB002062,2025-10-29,809.1,809.1,Paid,10.0
INV0022500,SUB002062,2025-11-29,809.1,809.1,Paid,10.0
INV0022501,SUB002062,2025-12-29,809.1,809.1,Paid,10.0
INV0022502,SUB002063,2025-11-11,179.1,179.1,Paid,10.0
INV0022503,SUB002063,2025-12-11,179.1,179.1,Paid,10.0
INV0022504,SUB002064,2025-04-23,764.15,764.15,Paid,15.0
INV0022505,SUB002064,2025-05-23,764.15,764.15,Paid,15.0
INV0022506,SUB002064,2025-06-23,764.15,764.15,Paid,15.0
INV0022507,SUB002064,2025-07-23,764.15,764.15,Paid,15.0
INV0022508,SUB002064,2025-08-23,764.15,764.15,Paid,15.0
INV0022509,SUB002064,2025-09-23,764.15,764.15,Paid,15.0
INV0022510,SUB002064,2025-10-23,764.15,764.15,Paid,15.0
INV0022511,SUB002064,2025-11-23,764.15,0.0,Failed,15.0
INV0022512,SUB002064,2025-12-23,764.15,764.15,Paid,15.0
INV0022513,SUB002065,2025-06-16,179.1,179.1,Paid,10.0
INV0022514,SUB002065,2025-07-16,179.1,179.1,Paid,10.0
INV0022515,SUB002065,2025-08-16,179.1,179.1,Paid,10.0
INV0022516,SUB002065,2025-09-16,179.1,179.1,Paid,10.0
INV0022517,SUB002065,2025-10-16,179.1,179.1,Paid,10.0
INV0022518,SUB002065,2025-11-16,179.1,179.1,Paid,10.0
INV0022519,SUB002065,2025-12-16,179.1,0.0,Failed,10.0
INV0022520,SUB002066,2023-11-02,179.1,179.1,Paid,10.0
INV0022521,SUB002066,2023-12-02,179.1,179.1,Paid,10.0
INV0022522,SUB002066,2024-01-02,179.1,179.1,Paid,10.0
INV0022523,SUB002066,2024-02-02,179.1,179.1,Paid,10.0
INV0022524,SUB002066,2024-03-02,179.1,179.1,Paid,10.0
INV0022525,SUB002066,2024-04-02,179.1,179.1,Paid,10.0
INV0022526,SUB002066,2024-05-02,179.1,179.1,Paid,10.0
INV0022527,SUB002066,2024-06-02,179.1,179.1,Paid,10.0
INV0022528,SUB002066,2024-07-02,179.1,179.1,Paid,10.0
INV0022529,SUB002066,2024-08-02,179.1,179.1,Paid,10.0
INV0022530,SUB002066,2024-09-02,179.1,179.1,Paid,10.0
INV0022531,SUB002066,2024-10-02,179.1,179.1,Paid,10.0
INV0022532,SUB002066,2024-11-02,179.1,179.1,Paid,10.0
INV0022533,SUB002066,2024-12-02,179.1,0.0,Failed,10.0
INV0022534,SUB002066,2025-01-02,179.1,179.1,Paid,10.0
INV0022535,SUB002066,2025-02-02,179.1,179.1,Paid,10.0
INV0022536,SUB002066,2025-03-02,179.1,179.1,Paid,10.0
INV0022537,SUB002066,2025-04-02,179.1,179.1,Paid,10.0
INV0022538,SUB002066,2025-05-02,179.1,179.1,Paid,10.0
INV0022539,SUB002066,2025-06-02,179.1,179.1,Paid,10.0
INV0022540,SUB002066,2025-07-02,179.1,179.1,Paid,10.0
INV0022541,SUB002066,2025-08-02,179.1,179.1,Paid,10.0
INV0022542,SUB002066,2025-09-02,179.1,179.1,Paid,10.0
INV0022543,SUB002066,2025-10-02,179.1,179.1,Paid,10.0
INV0022544,SUB002066,2025-11-02,179.1,179.1,Paid,10.0
INV0022545,SUB002066,2025-12-02,179.1,179.1,Paid,10.0
INV0022546,SUB002067,2025-10-17,41.65,0.0,Failed,15.0
INV0022547,SUB002067,2025-11-17,41.65,41.65,Paid,15.0
INV0022548,SUB002067,2025-12-17,41.65,41.65,Paid,15.0
INV0022549,SUB002068,2025-03-10,49.0,49.0,Paid,0.0
INV0022550,SUB002068,2025-04-10,49.0,49.0,Paid,0.0
INV0022551,SUB002068,2025-05-10,49.0,49.0,Paid,0.0
INV0022552,SUB002068,2025-06-10,49.0,49.0,Paid,0.0
INV0022553,SUB002068,2025-07-10,49.0,49.0,Paid,0.0
INV0022554,SUB002068,2025-08-10,49.0,49.0,Paid,0.0
INV0022555,SUB002068,2025-09-10,49.0,49.0,Paid,0.0
INV0022556,SUB002068,2025-10-10,49.0,49.0,Paid,0.0
INV0022557,SUB002068,2025-11-10,49.0,49.0,Paid,0.0
INV0022558,SUB002068,2025-12-10,49.0,49.0,Paid,0.0
INV0022559,SUB002069,2025-06-10,199.0,199.0,Paid,0.0
INV0022560,SUB002069,2025-07-10,199.0,199.0,Paid,0.0
INV0022561,SUB002069,2025-08-10,199.0,199.0,Paid,0.0
INV0022562,SUB002069,2025-09-10,199.0,199.0,Paid,0.0
INV0022563,SUB002069,2025-10-10,199.0,199.0,Paid,0.0
INV0022564,SUB002069,2025-11-10,199.0,199.0,Paid,0.0
INV0022565,SUB002069,2025-12-10,199.0,199.0,Paid,0.0
INV0022566,SUB002070,2025-10-07,809.1,809.1,Paid,10.0
INV0022567,SUB002070,2025-11-07,809.1,809.1,Paid,10.0
INV0022568,SUB002070,2025-12-07,809.1,809.1,Paid,10.0
INV0022569,SUB002071,2025-10-26,41.65,41.65,Paid,15.0
INV0022570,SUB002071,2025-11-26,41.65,41.65,Paid,15.0
INV0022571,SUB002071,2025-12-26,41.65,41.65,Paid,15.0
INV0022572,SUB002072,2024-01-10,199.0,199.0,Paid,0.0
INV0022573,SUB002072,2024-02-10,199.0,199.0,Paid,0.0
INV0022574,SUB002072,2024-03-10,199.0,0.0,Refunded,0.0
INV0022575,SUB002072,2024-04-10,199.0,199.0,Paid,0.0
INV0022576,SUB002072,2024-05-10,199.0,0.0,Failed,0.0
INV0022577,SUB002072,2024-06-10,199.0,199.0,Paid,0.0
INV0022578,SUB002072,2024-07-10,199.0,199.0,Paid,0.0
INV0022579,SUB002072,2024-08-10,199.0,199.0,Paid,0.0
INV0022580,SUB002072,2024-09-10,199.0,0.0,Failed,0.0
INV0022581,SUB002072,2024-10-10,199.0,199.0,Paid,0.0
INV0022582,SUB002072,2024-11-10,199.0,199.0,Paid,0.0
INV0022583,SUB002072,2024-12-10,199.0,199.0,Paid,0.0
INV0022584,SUB002072,2025-01-10,199.0,199.0,Paid,0.0
INV0022585,SUB002072,2025-02-10,199.0,199.0,Paid,0.0
INV0022586,SUB002072,2025-03-10,199.0,199.0,Paid,0.0
INV0022587,SUB002072,2025-04-10,199.0,199.0,Paid,0.0
INV0022588,SUB002072,2025-05-10,199.0,199.0,Paid,0.0
INV0022589,SUB002072,2025-06-10,199.0,199.0,Paid,0.0
INV0022590,SUB002072,2025-07-10,199.0,199.0,Paid,0.0
INV0022591,SUB002072,2025-08-10,199.0,0.0,Refunded,0.0
INV0022592,SUB002072,2025-09-10,199.0,199.0,Paid,0.0
INV0022593,SUB002072,2025-10-10,199.0,199.0,Paid,0.0
INV0022594,SUB002072,2025-11-10,199.0,199.0,Paid,0.0
INV0022595,SUB002072,2025-12-10,199.0,199.0,Paid,0.0
INV0022596,SUB002073,2025-01-10,899.0,899.0,Paid,0.0
INV0022597,SUB002073,2025-02-10,899.0,899.0,Paid,0.0
INV0022598,SUB002073,2025-03-10,899.0,899.0,Paid,0.0
INV0022599,SUB002073,2025-04-10,899.0,899.0,Paid,0.0
INV0022600,SUB002073,2025-05-10,899.0,899.0,Paid,0.0
INV0022601,SUB002073,2025-06-10,899.0,899.0,Paid,0.0
INV0022602,SUB002073,2025-07-10,899.0,899.0,Paid,0.0
INV0022603,SUB002073,2025-08-10,899.0,0.0,Failed,0.0
INV0022604,SUB002073,2025-09-10,899.0,899.0,Paid,0.0
INV0022605,SUB002073,2025-10-10,899.0,899.0,Paid,0.0
INV0022606,SUB002073,2025-11-10,899.0,899.0,Paid,0.0
INV0022607,SUB002073,2025-12-10,899.0,899.0,Paid,0.0
INV0022608,SUB002074,2025-06-23,199.0,199.0,Paid,0.0
INV0022609,SUB002074,2025-07-23,199.0,199.0,Paid,0.0
INV0022610,SUB002074,2025-08-23,199.0,199.0,Paid,0.0
INV0022611,SUB002074,2025-09-23,199.0,199.0,Paid,0.0
INV0022612,SUB002074,2025-10-23,199.0,199.0,Paid,0.0
INV0022613,SUB002074,2025-11-23,199.0,199.0,Paid,0.0
INV0022614,SUB002074,2025-12-23,199.0,199.0,Paid,0.0
INV0022615,SUB002075,2025-01-11,764.15,764.15,Paid,15.0
INV0022616,SUB002075,2025-02-11,764.15,764.15,Paid,15.0
INV0022617,SUB002075,2025-03-11,764.15,764.15,Paid,15.0
INV0022618,SUB002075,2025-04-11,764.15,764.15,Paid,15.0
INV0022619,SUB002075,2025-05-11,764.15,764.15,Paid,15.0
INV0022620,SUB002076,2024-07-19,49.0,49.0,Paid,0.0
INV0022621,SUB002076,2024-08-19,49.0,49.0,Paid,0.0
INV0022622,SUB002076,2024-09-19,49.0,49.0,Paid,0.0
INV0022623,SUB002076,2024-10-19,49.0,49.0,Paid,0.0
INV0022624,SUB002076,2024-11-19,49.0,49.0,Paid,0.0
INV0022625,SUB002076,2024-12-19,49.0,49.0,Paid,0.0
INV0022626,SUB002076,2025-01-19,49.0,49.0,Paid,0.0
INV0022627,SUB002076,2025-02-19,49.0,49.0,Paid,0.0
INV0022628,SUB002076,2025-03-19,49.0,49.0,Paid,0.0
INV0022629,SUB002076,2025-04-19,49.0,49.0,Paid,0.0
INV0022630,SUB002076,2025-05-19,49.0,0.0,Refunded,0.0
INV0022631,SUB002076,2025-06-19,49.0,0.0,Failed,0.0
INV0022632,SUB002076,2025-07-19,49.0,49.0,Paid,0.0
INV0022633,SUB002076,2025-08-19,49.0,49.0,Paid,0.0
INV0022634,SUB002076,2025-09-19,49.0,49.0,Paid,0.0
INV0022635,SUB002076,2025-10-19,49.0,49.0,Paid,0.0
INV0022636,SUB002076,2025-11-19,49.0,49.0,Paid,0.0
INV0022637,SUB002076,2025-12-19,49.0,49.0,Paid,0.0
INV0022638,SUB002077,2024-04-19,36.75,36.75,Paid,25.0
INV0022639,SUB002077,2024-05-19,36.75,36.75,Paid,25.0
INV0022640,SUB002077,2024-06-19,36.75,36.75,Paid,25.0
INV0022641,SUB002077,2024-07-19,36.75,36.75,Paid,25.0
INV0022642,SUB002077,2024-08-19,36.75,36.75,Paid,25.0
INV0022643,SUB002077,2024-09-19,36.75,36.75,Paid,25.0
INV0022644,SUB002077,2024-10-19,36.75,36.75,Paid,25.0
INV0022645,SUB002077,2024-11-19,36.75,36.75,Paid,25.0
INV0022646,SUB002077,2024-12-19,36.75,36.75,Paid,25.0
INV0022647,SUB002077,2025-01-19,36.75,36.75,Paid,25.0
INV0022648,SUB002077,2025-02-19,36.75,36.75,Paid,25.0
INV0022649,SUB002077,2025-03-19,36.75,36.75,Paid,25.0
INV0022650,SUB002077,2025-04-19,36.75,36.75,Paid,25.0
INV0022651,SUB002077,2025-05-19,36.75,36.75,Paid,25.0
INV0022652,SUB002077,2025-06-19,36.75,36.75,Paid,25.0
INV0022653,SUB002077,2025-07-19,36.75,36.75,Paid,25.0
INV0022654,SUB002077,2025-08-19,36.75,36.75,Paid,25.0
INV0022655,SUB002077,2025-09-19,36.75,36.75,Paid,25.0
INV0022656,SUB002077,2025-10-19,36.75,36.75,Paid,25.0
INV0022657,SUB002077,2025-11-19,36.75,36.75,Paid,25.0
INV0022658,SUB002077,2025-12-19,36.75,36.75,Paid,25.0
INV0022659,SUB002078,2025-08-19,149.25,149.25,Paid,25.0
INV0022660,SUB002078,2025-09-19,149.25,149.25,Paid,25.0
INV0022661,SUB002078,2025-10-19,149.25,149.25,Paid,25.0
INV0022662,SUB002078,2025-11-19,149.25,149.25,Paid,25.0
INV0022663,SUB002078,2025-12-19,149.25,0.0,Refunded,25.0
INV0022664,SUB002079,2025-06-17,169.15,169.15,Paid,15.0
INV0022665,SUB002079,2025-07-17,169.15,169.15,Paid,15.0
INV0022666,SUB002079,2025-08-17,169.15,169.15,Paid,15.0
INV0022667,SUB002079,2025-09-17,169.15,169.15,Paid,15.0
INV0022668,SUB002079,2025-10-17,169.15,169.15,Paid,15.0
INV0022669,SUB002079,2025-11-17,169.15,169.15,Paid,15.0
INV0022670,SUB002079,2025-12-17,169.15,0.0,Failed,15.0
INV0022671,SUB002080,2024-08-20,199.0,199.0,Paid,0.0
INV0022672,SUB002080,2024-09-20,199.0,199.0,Paid,0.0
INV0022673,SUB002080,2024-10-20,199.0,199.0,Paid,0.0
INV0022674,SUB002080,2024-11-20,199.0,199.0,Paid,0.0
INV0022675,SUB002080,2024-12-20,199.0,0.0,Refunded,0.0
INV0022676,SUB002080,2025-01-20,199.0,199.0,Paid,0.0
INV0022677,SUB002080,2025-02-20,199.0,199.0,Paid,0.0
INV0022678,SUB002080,2025-03-20,199.0,199.0,Paid,0.0
INV0022679,SUB002080,2025-04-20,199.0,199.0,Paid,0.0
INV0022680,SUB002080,2025-05-20,199.0,199.0,Paid,0.0
INV0022681,SUB002080,2025-06-20,199.0,199.0,Paid,0.0
INV0022682,SUB002080,2025-07-20,199.0,199.0,Paid,0.0
INV0022683,SUB002080,2025-08-20,199.0,199.0,Paid,0.0
INV0022684,SUB002080,2025-09-20,199.0,199.0,Paid,0.0
INV0022685,SUB002080,2025-10-20,199.0,199.0,Paid,0.0
INV0022686,SUB002080,2025-11-20,199.0,199.0,Paid,0.0
INV0022687,SUB002080,2025-12-20,199.0,199.0,Paid,0.0
INV0022688,SUB002081,2025-06-02,199.0,199.0,Paid,0.0
INV0022689,SUB002081,2025-07-02,199.0,0.0,Failed,0.0
INV0022690,SUB002081,2025-08-02,199.0,199.0,Paid,0.0
INV0022691,SUB002081,2025-09-02,199.0,199.0,Paid,0.0
INV0022692,SUB002081,2025-10-02,199.0,199.0,Paid,0.0
INV0022693,SUB002081,2025-11-02,199.0,199.0,Paid,0.0
INV0022694,SUB002081,2025-12-02,199.0,199.0,Paid,0.0
INV0022695,SUB002082,2025-09-02,899.0,899.0,Paid,0.0
INV0022696,SUB002082,2025-10-02,899.0,899.0,Paid,0.0
INV0022697,SUB002082,2025-11-02,899.0,899.0,Paid,0.0
INV0022698,SUB002082,2025-12-02,899.0,899.0,Paid,0.0
INV0022699,SUB002083,2025-03-16,199.0,199.0,Paid,0.0
INV0022700,SUB002083,2025-04-16,199.0,199.0,Paid,0.0
INV0022701,SUB002083,2025-05-16,199.0,0.0,Failed,0.0
INV0022702,SUB002083,2025-06-16,199.0,199.0,Paid,0.0
INV0022703,SUB002083,2025-07-16,199.0,199.0,Paid,0.0
INV0022704,SUB002084,2025-07-07,199.0,199.0,Paid,0.0
INV0022705,SUB002084,2025-08-07,199.0,199.0,Paid,0.0
INV0022706,SUB002084,2025-09-07,199.0,199.0,Paid,0.0
INV0022707,SUB002084,2025-10-07,199.0,199.0,Paid,0.0
INV0022708,SUB002084,2025-11-07,199.0,199.0,Paid,0.0
INV0022709,SUB002084,2025-12-07,199.0,199.0,Paid,0.0
INV0022710,SUB002085,2025-08-31,199.0,199.0,Paid,0.0
INV0022711,SUB002085,2025-09-30,199.0,199.0,Paid,0.0
INV0022712,SUB002085,2025-10-30,199.0,199.0,Paid,0.0
INV0022713,SUB002085,2025-11-30,199.0,199.0,Paid,0.0
INV0022714,SUB002085,2025-12-30,199.0,0.0,Failed,0.0
INV0022715,SUB002086,2025-03-14,809.1,809.1,Paid,10.0
INV0022716,SUB002086,2025-04-14,809.1,0.0,Refunded,10.0
INV0022717,SUB002086,2025-05-14,809.1,809.1,Paid,10.0
INV0022718,SUB002086,2025-06-14,809.1,809.1,Paid,10.0
INV0022719,SUB002086,2025-07-14,809.1,809.1,Paid,10.0
INV0022720,SUB002086,2025-08-14,809.1,809.1,Paid,10.0
INV0022721,SUB002086,2025-09-14,809.1,809.1,Paid,10.0
INV0022722,SUB002086,2025-10-14,809.1,809.1,Paid,10.0
INV0022723,SUB002086,2025-11-14,809.1,0.0,Failed,10.0
INV0022724,SUB002086,2025-12-14,809.1,809.1,Paid,10.0
INV0022725,SUB002087,2025-08-21,674.25,674.25,Paid,25.0
INV0022726,SUB002087,2025-09-21,674.25,674.25,Paid,25.0
INV0022727,SUB002087,2025-10-21,674.25,674.25,Paid,25.0
INV0022728,SUB002087,2025-11-21,674.25,674.25,Paid,25.0
INV0022729,SUB002087,2025-12-21,674.25,0.0,Refunded,25.0
INV0022730,SUB002088,2025-09-14,49.0,49.0,Paid,0.0
INV0022731,SUB002088,2025-10-14,49.0,49.0,Paid,0.0
INV0022732,SUB002088,2025-11-14,49.0,49.0,Paid,0.0
INV0022733,SUB002088,2025-12-14,49.0,49.0,Paid,0.0
INV0022734,SUB002089,2025-07-13,46.55,46.55,Paid,5.0
INV0022735,SUB002089,2025-08-13,46.55,46.55,Paid,5.0
INV0022736,SUB002089,2025-09-13,46.55,46.55,Paid,5.0
INV0022737,SUB002089,2025-10-13,46.55,46.55,Paid,5.0
INV0022738,SUB002089,2025-11-13,46.55,46.55,Paid,5.0
INV0022739,SUB002089,2025-12-13,46.55,46.55,Paid,5.0
INV0022740,SUB002090,2025-06-29,49.0,49.0,Paid,0.0
INV0022741,SUB002090,2025-07-29,49.0,49.0,Paid,0.0
INV0022742,SUB002090,2025-08-29,49.0,49.0,Paid,0.0
INV0022743,SUB002090,2025-09-29,49.0,49.0,Paid,0.0
INV0022744,SUB002090,2025-10-29,49.0,49.0,Paid,0.0
INV0022745,SUB002090,2025-11-29,49.0,49.0,Paid,0.0
INV0022746,SUB002090,2025-12-29,49.0,49.0,Paid,0.0
INV0022747,SUB002091,2024-11-08,179.1,179.1,Paid,10.0
INV0022748,SUB002091,2024-12-08,179.1,179.1,Paid,10.0
INV0022749,SUB002091,2025-01-08,179.1,179.1,Paid,10.0
INV0022750,SUB002091,2025-02-08,179.1,179.1,Paid,10.0
INV0022751,SUB002091,2025-03-08,179.1,179.1,Paid,10.0
INV0022752,SUB002091,2025-04-08,179.1,179.1,Paid,10.0
INV0022753,SUB002091,2025-05-08,179.1,179.1,Paid,10.0
INV0022754,SUB002091,2025-06-08,179.1,179.1,Paid,10.0
INV0022755,SUB002091,2025-07-08,179.1,179.1,Paid,10.0
INV0022756,SUB002091,2025-08-08,179.1,179.1,Paid,10.0
INV0022757,SUB002091,2025-09-08,179.1,179.1,Paid,10.0
INV0022758,SUB002091,2025-10-08,179.1,179.1,Paid,10.0
INV0022759,SUB002091,2025-11-08,179.1,179.1,Paid,10.0
INV0022760,SUB002091,2025-12-08,179.1,179.1,Paid,10.0
INV0022761,SUB002092,2025-10-08,809.1,809.1,Paid,10.0
INV0022762,SUB002092,2025-11-08,809.1,809.1,Paid,10.0
INV0022763,SUB002092,2025-12-08,809.1,809.1,Paid,10.0
INV0022764,SUB002093,2025-05-04,46.55,46.55,Paid,5.0
INV0022765,SUB002093,2025-06-04,46.55,46.55,Paid,5.0
INV0022766,SUB002093,2025-07-04,46.55,46.55,Paid,5.0
INV0022767,SUB002093,2025-08-04,46.55,46.55,Paid,5.0
INV0022768,SUB002093,2025-09-04,46.55,46.55,Paid,5.0
INV0022769,SUB002093,2025-10-04,46.55,46.55,Paid,5.0
INV0022770,SUB002093,2025-11-04,46.55,46.55,Paid,5.0
INV0022771,SUB002093,2025-12-04,46.55,46.55,Paid,5.0
INV0022772,SUB002094,2024-06-05,854.05,854.05,Paid,5.0
INV0022773,SUB002094,2024-07-05,854.05,854.05,Paid,5.0
INV0022774,SUB002094,2024-08-05,854.05,854.05,Paid,5.0
INV0022775,SUB002094,2024-09-05,854.05,854.05,Paid,5.0
INV0022776,SUB002094,2024-10-05,854.05,854.05,Paid,5.0
INV0022777,SUB002094,2024-11-05,854.05,854.05,Paid,5.0
INV0022778,SUB002094,2024-12-05,854.05,854.05,Paid,5.0
INV0022779,SUB002094,2025-01-05,854.05,854.05,Paid,5.0
INV0022780,SUB002094,2025-02-05,854.05,854.05,Paid,5.0
INV0022781,SUB002094,2025-03-05,854.05,854.05,Paid,5.0
INV0022782,SUB002094,2025-04-05,854.05,854.05,Paid,5.0
INV0022783,SUB002094,2025-05-05,854.05,0.0,Failed,5.0
INV0022784,SUB002094,2025-06-05,854.05,854.05,Paid,5.0
INV0022785,SUB002094,2025-07-05,854.05,854.05,Paid,5.0
INV0022786,SUB002094,2025-08-05,854.05,854.05,Paid,5.0
INV0022787,SUB002094,2025-09-05,854.05,854.05,Paid,5.0
INV0022788,SUB002094,2025-10-05,854.05,854.05,Paid,5.0
INV0022789,SUB002094,2025-11-05,854.05,854.05,Paid,5.0
INV0022790,SUB002094,2025-12-05,854.05,854.05,Paid,5.0
INV0022791,SUB002095,2025-09-05,189.05,189.05,Paid,5.0
INV0022792,SUB002095,2025-10-05,189.05,0.0,Failed,5.0
INV0022793,SUB002095,2025-11-05,189.05,189.05,Paid,5.0
INV0022794,SUB002095,2025-12-05,189.05,0.0,Failed,5.0
INV0022795,SUB002096,2025-01-04,41.65,0.0,Failed,15.0
INV0022796,SUB002096,2025-02-04,41.65,41.65,Paid,15.0
INV0022797,SUB002096,2025-03-04,41.65,41.65,Paid,15.0
INV0022798,SUB002096,2025-04-04,41.65,41.65,Paid,15.0
INV0022799,SUB002096,2025-05-04,41.65,41.65,Paid,15.0
INV0022800,SUB002096,2025-06-04,41.65,41.65,Paid,15.0
INV0022801,SUB002096,2025-07-04,41.65,41.65,Paid,15.0
INV0022802,SUB002096,2025-08-04,41.65,41.65,Paid,15.0
INV0022803,SUB002097,2025-11-19,199.0,199.0,Paid,0.0
INV0022804,SUB002097,2025-12-19,199.0,199.0,Paid,0.0
INV0022805,SUB002098,2025-09-12,764.15,764.15,Paid,15.0
INV0022806,SUB002098,2025-10-12,764.15,764.15,Paid,15.0
INV0022807,SUB002098,2025-11-12,764.15,764.15,Paid,15.0
INV0022808,SUB002098,2025-12-12,764.15,764.15,Paid,15.0
INV0022809,SUB002099,2025-09-23,899.0,899.0,Paid,0.0
INV0022810,SUB002099,2025-10-23,899.0,899.0,Paid,0.0
INV0022811,SUB002099,2025-11-23,899.0,899.0,Paid,0.0
INV0022812,SUB002099,2025-12-23,899.0,0.0,Failed,0.0
INV0022813,SUB002100,2025-09-30,41.65,41.65,Paid,15.0
